_id,post_title,post_view,comment_num,post_url,post_date,post_time,post_author
545,盐巴电池研究很多年了，安全至上，这是首款，这是风向。,181,0,"https://guba.eastmoney.com/news,300750,1543150037.html",2025-04-23,22:53,念桥野草
547,资讯刹停智驾、低调“串门” 上海车展主动“限流”,2970,4,"https://guba.eastmoney.com/news,hk01810,1543146842.html",2025-04-23,22:40,小米集团-W资讯
548,有影响？,163,0,"https://guba.eastmoney.com/news,300750,1543146195.html",2025-04-23,22:38,诚实的欣云翼
549,资讯宁德时代与广汽等五车企发布10款巧克力换电新车型：年内将完成30城1000站计划,2286,6,"https://guba.eastmoney.com/news,300750,1543145714.html",2025-04-23,22:36,宁德时代资讯
551,资讯曾毓群现身！宁德时代，重要发布,3549,4,"https://guba.eastmoney.com/news,300750,1543140589.html",2025-04-23,22:15,宁德时代资讯
552,从外盘看，预期向好，德国和英国美国亚洲沙特ETF可以考虑，香港的ETF也可以，大,256,0,"https://guba.eastmoney.com/news,002430,1543138921.html",2025-04-23,22:09,细心的岁月静好
554,隔夜挂单是个小众领域,114,0,"https://guba.eastmoney.com/news,300750,1543137299.html",2025-04-23,22:03,潇洒不羁的范三仟
556,资讯宁德时代联合创始人李平夫妇向复旦大学捐赠10亿元,760,3,"https://guba.eastmoney.com/news,300750,1543130629.html",2025-04-23,21:40,宁德时代资讯
557,资讯实探宁德时代2025上海车展：钠新电池、骁遥双核、第二代神行超充等新品亮相,675,3,"https://guba.eastmoney.com/news,300750,1543130117.html",2025-04-23,21:39,宁德时代资讯
558,资讯主动权益基金一季度重仓股出炉：腾讯跃升至第一，阿里、比亚迪、中芯国际新进前十,7762,4,"https://guba.eastmoney.com/news,hk00700,1543125359.html",2025-04-23,21:20,腾讯控股资讯
559,资讯宁德时代校友红利！副董事长给母校复旦豪捐10亿，曾毓群给交大捐近14亿,792,1,"https://guba.eastmoney.com/news,300750,1543110423.html",2025-04-23,20:27,宁德时代资讯
560,安全是安全了，但500公里真真是不够。,165,3,"https://guba.eastmoney.com/news,300750,1543109908.html",2025-04-23,20:25,念桥野草
561,https://wap.eastmoney.com/a/202504233385,111,0,"https://guba.eastmoney.com/news,300750,1543109695.html",2025-04-23,20:24,做时间的朋友2027
564,资讯富国基金一季报出炉：明星基金经理调仓，近三成产品负收益,1988,1,"https://guba.eastmoney.com/news,300750,1543092202.html",2025-04-23,19:17,宁德时代资讯
565,资讯李平、廖梅向复旦大学捐赠10亿元，打造全球顶尖科研机构！两人相识于复旦，同在学生会工作，结为人生伴侣,2900,2,"https://guba.eastmoney.com/news,300750,1543086151.html",2025-04-23,18:53,宁德时代资讯
566,资讯宁德时代携手五大车企 发布10款巧克力换电新车型,1238,3,"https://guba.eastmoney.com/news,300750,1543083749.html",2025-04-23,18:42,宁德时代资讯
567,资讯公募十大重仓股出炉：腾讯首登第一，“宁王”遭减持退居第二,6389,10,"https://guba.eastmoney.com/news,hk00700,1543074023.html",2025-04-23,18:00,腾讯控股资讯
568,分红的钱去哪里了,165,2,"https://guba.eastmoney.com/news,300750,1543071879.html",2025-04-23,17:51,股友7Q03I88650
570,资讯观察｜动力电池步入“多核时代”，宁德时代新技术密集开箱有何启示,466,2,"https://guba.eastmoney.com/news,300750,1543070961.html",2025-04-23,17:47,宁德时代资讯
571,H股什么时候上市,305,3,"https://guba.eastmoney.com/news,300750,1543066592.html",2025-04-23,17:30,千万lucky
573,资讯12C快充、纳新电池与“双核”架构，宁德时代科技日晒出“硬核”科技,638,4,"https://guba.eastmoney.com/news,300750,1543055563.html",2025-04-23,16:48,宁德时代资讯
574,资讯智电时代新篇章 Honda宣布与Momenta、DeepSeek、宁德时代进行深度战略合作,508,0,"https://guba.eastmoney.com/news,ushmc,1543053740.html",2025-04-23,16:42,本田汽车资讯
575,资讯宁德时代与广汽集团达成“巧克力换电”全面战略合作,1233,10,"https://guba.eastmoney.com/news,300750,1543051343.html",2025-04-23,16:33,宁德时代资讯
576,资讯联手Momenta、DeepSeek、宁德时代进阶智电，Honda烨品牌第二弹车型GT首发,600,1,"https://guba.eastmoney.com/news,300750,1543043559.html",2025-04-23,16:05,宁德时代资讯
577,隔夜挂单是有很多技术含量的。,121,0,"https://guba.eastmoney.com/news,300750,1543042785.html",2025-04-23,16:03,潇洒不羁的范三仟
579,资讯宁德时代联合创始人李平及夫人廖梅向复旦大学一次性捐赠10亿元,700,5,"https://guba.eastmoney.com/news,300750,1543040164.html",2025-04-23,15:53,宁德时代资讯
580,资讯宁德时代联合车企发布10款换电车型,1903,5,"https://guba.eastmoney.com/news,300750,1543039595.html",2025-04-23,15:51,宁德时代资讯
581,资讯宁德时代：10款新车型将支持巧克力换电,966,0,"https://guba.eastmoney.com/news,300750,1543037432.html",2025-04-23,15:44,宁德时代资讯
582,资讯宁德时代发布10款巧克力换电新车型,544,1,"https://guba.eastmoney.com/news,300750,1543035784.html",2025-04-23,15:38,宁德时代资讯
583,宁德时代就是厉害啊！光是分红总额达到近200亿元！这样的企业对股东对社会对国家都,343,6,"https://guba.eastmoney.com/news,300750,1543032765.html",2025-04-23,15:32,懂奉献得蜘蛛侠
584,宁王为什么能有深股通数据？,107,0,"https://guba.eastmoney.com/news,300750,1543031713.html",2025-04-23,15:29,善良的黎沐益1126
585,资讯宁德时代联合创始人捐赠复旦10亿元成立研究院，面向全球揽才,174,1,"https://guba.eastmoney.com/news,300750,1543031210.html",2025-04-23,15:28,宁德时代资讯
586,美团的低空牌照导致收盘前低空经济爆拉，这些飞行器装电池不？宁德时代有多少订单？,120,0,"https://guba.eastmoney.com/news,300750,1543027753.html",2025-04-23,15:18,我有五个蛋
587,派息收到了吗,111,0,"https://guba.eastmoney.com/news,300750,1543022528.html",2025-04-23,15:07,股友5162Md0795
588,天天尾盘竞价砸盘，国内资金如丧考批一样减持砸盘宁德时代！,105,0,"https://guba.eastmoney.com/news,300750,1543019674.html",2025-04-23,15:02,greatholly1469
589,缺德,111,1,"https://guba.eastmoney.com/news,300750,1543018345.html",2025-04-23,15:01,股友BlNzns
590,为啥每次集合竞价都要低1块钱啊,148,2,"https://guba.eastmoney.com/news,300750,1543016707.html",2025-04-23,14:59,基民356U853g62
591,缺德,83,0,"https://guba.eastmoney.com/news,300750,1543016315.html",2025-04-23,14:59,股友BlNzns
593,市场震荡时行业分散很重要,179,0,"https://guba.eastmoney.com/news,of001605,1543007159.html",2025-04-23,14:50,我的山楂树芝恋
594,利空出尽是利好辉丰股份，利空出尽是利好！每股净资产0.89元！年营收2.8亿因营,190,1,"https://guba.eastmoney.com/news,002496,1542999621.html",2025-04-23,14:43,牡丹花开迎蛇年
595,资讯宁德时代联合创始人李平夫妇向复旦大学捐赠10亿元,1497,3,"https://guba.eastmoney.com/news,300750,1542990081.html",2025-04-23,14:34,宁德时代资讯
596,$宁德时代(SZ300750)$,91,0,"https://guba.eastmoney.com/news,300750,1542985977.html",2025-04-23,14:29,你是我的眼泪
597,钠电池，尽管便宜，但极限的能量密度低、循环次数不高，也就跟铅酸电池竞争一下，完全,733,1,"https://guba.eastmoney.com/news,300750,1542954826.html",2025-04-23,13:58,林登万大人
598,也不调整了？,95,1,"https://guba.eastmoney.com/news,300750,1542952058.html",2025-04-23,13:55,股友BNFpQY
599,去年次次都赚到钱的宁德时代今年次次不赚钱了，把戏不可久玩。,127,2,"https://guba.eastmoney.com/news,300750,1542947556.html",2025-04-23,13:50,杰克微笑
600,坐等重组农药，种子，化肥，氢气能源辉丰股份，利空出尽是利好！每股净资产0.89元,166,3,"https://guba.eastmoney.com/news,002496,1542944991.html",2025-04-23,13:48,牡丹花开迎蛇年
601,没量是什么鬼？,129,2,"https://guba.eastmoney.com/news,300750,1542941800.html",2025-04-23,13:44,一条不负人间的虫
602,耳鼻货,95,1,"https://guba.eastmoney.com/news,300750,1542941083.html",2025-04-23,13:43,股友BlNzns
603,这货有人形机器人,115,0,"https://guba.eastmoney.com/news,601238,1542940331.html",2025-04-23,13:43,价值推理
604,还是减持东升西落的观点，老美的英伟达，中国的宁德时代。,93,0,"https://guba.eastmoney.com/news,300750,1542939268.html",2025-04-23,13:42,知行合一宁愿卖飞
605,又是你，拖后腿,76,0,"https://guba.eastmoney.com/news,300750,1542938184.html",2025-04-23,13:40,真爱生命远离A股
606,宁德时代被比亚迪拉的越来越远原因已经越来越清楚了，格局不一样，比亚迪真正为股民着,226,4,"https://guba.eastmoney.com/news,300750,1542931291.html",2025-04-23,13:34,梦醒时分756
607,华创证券维持宁德时代强推评级 目标价369.25元,146,2,"https://guba.eastmoney.com/news,300750,1542927108.html",2025-04-23,13:29,公司研报提示
608,今天会破33吗？,89,1,"https://guba.eastmoney.com/news,300750,1542925299.html",2025-04-23,13:28,MD不撞南墙不回头
609,目前来看，好电池中国造，好电池宁王造。,74,0,"https://guba.eastmoney.com/news,300750,1542918556.html",2025-04-23,13:21,真诚地学习股票6814
610,收盘能回到开盘价就可以了,112,1,"https://guba.eastmoney.com/news,300750,1542889133.html",2025-04-23,12:31,股友720Z38050c
611,资讯复旦学敏高等研究院成立，宁德时代联合创始人李平伉俪捐赠10亿,1199,13,"https://guba.eastmoney.com/news,300750,1542884176.html",2025-04-23,12:10,宁德时代资讯
612,缺口补了？！真不容易,121,2,"https://guba.eastmoney.com/news,300750,1542883778.html",2025-04-23,12:08,股友v3Fy9N
613,给我下来,84,0,"https://guba.eastmoney.com/news,300750,1542882263.html",2025-04-23,12:02,荔枝菇酿
614,突然想起来自己还有个隔夜挂单。,88,0,"https://guba.eastmoney.com/news,300750,1542879698.html",2025-04-23,11:54,潇洒不羁的范三仟
615,公募基金一季度砸了500一，知道这货为什么25年电池及锂电池板块一季度大涨接近3,110,0,"https://guba.eastmoney.com/news,300750,1542872931.html",2025-04-23,11:35,greatholly1469
616,265收盘就爽了,126,2,"https://guba.eastmoney.com/news,300750,1542854548.html",2025-04-23,11:13,多文积玉得黄药师
618,岛形反转形成！躺着数票子吧。,103,1,"https://guba.eastmoney.com/news,300750,1542851330.html",2025-04-23,11:10,多文钵满地孤独雁
619,新规来了：无人驾驶汽车必须配备钠电池，否则不能上路,102,0,"https://guba.eastmoney.com/news,300750,1542850424.html",2025-04-23,11:09,dby12345
621,比王未来的潜力是一定不会有宁王高的。比亚迪的营收更多靠着成本优势，打价格战。这是,1372,46,"https://guba.eastmoney.com/news,300750,1542833747.html",2025-04-23,10:53,肃静的安以陌
622,钠新电池体积会不会特别大？,83,0,"https://guba.eastmoney.com/news,300750,1542828692.html",2025-04-23,10:48,念桥野草
623,创业板被你带的上串下跳啊，,72,0,"https://guba.eastmoney.com/news,300750,1542803579.html",2025-04-23,10:28,凉秋煦暖
624,辉丰股份净资产正0.89元，今年重组明年摘帽，农业龙头股！农药种子化肥,107,0,"https://guba.eastmoney.com/news,002496,1542793784.html",2025-04-23,10:21,一朵红色的玫瑰花
625,终究还是要绿了,107,2,"https://guba.eastmoney.com/news,300750,1542790454.html",2025-04-23,10:19,巴菲特南通分特
626,创业板又给带下来，真的牛，从不来都不同步,74,0,"https://guba.eastmoney.com/news,300750,1542788269.html",2025-04-23,10:17,坚强的韭菜大湿
627,宁王在250块下方没有太大的操作必要。,82,0,"https://guba.eastmoney.com/news,300750,1542772177.html",2025-04-23,10:07,肃静的安以陌
628,$宁德时代(SZ300750)$,63,0,"https://guba.eastmoney.com/news,300750,1542766270.html",2025-04-23,10:04,你是我的眼泪
629,分完红两天就填权还往上涨。挺好的票了,70,0,"https://guba.eastmoney.com/news,300750,1542765772.html",2025-04-23,10:03,肃静的安以陌
630,跟某迪没法比了，这边还是有点弱。。。,196,7,"https://guba.eastmoney.com/news,300750,1542759010.html",2025-04-23,10:00,富贵高雅得左冷禅
631,缺德货，下去了,60,0,"https://guba.eastmoney.com/news,300750,1542751593.html",2025-04-23,09:55,sz2676
632,资讯融资最新持仓曝光！减仓交通运输、非银金融、建筑装饰,3823,0,"https://guba.eastmoney.com/news,300892,1542745989.html",2025-04-23,09:52,品渥食品资讯
633,跟一下byd谢谢,57,0,"https://guba.eastmoney.com/news,300750,1542741475.html",2025-04-23,09:50,飞黄善贾的小龙女
634,耳鼻货,53,0,"https://guba.eastmoney.com/news,300750,1542741345.html",2025-04-23,09:50,股友BlNzns
635,乖乖等这拉几向下补缺再说吧,60,0,"https://guba.eastmoney.com/news,300750,1542740544.html",2025-04-23,09:49,A股辣子鸡
636,今天这么大的跳空缺口肯定会补,163,3,"https://guba.eastmoney.com/news,300750,1542726362.html",2025-04-23,09:43,善于赚钱的红苹果
638,上250正常，上270激动，上300惊喜!!,94,1,"https://guba.eastmoney.com/news,300750,1542723069.html",2025-04-23,09:41,来割小韭菜
639,资讯赵诣、孙伟等知名基金经理最新观点亮相 一季报满屏皆提全球化挑战下的应对之策,8626,11,"https://guba.eastmoney.com/news,002475,1542721971.html",2025-04-23,09:41,立讯精密资讯
640,今天周三以出货为主上证现价3300点不看好，只出不进为好！今天周三以出货为主，,68,0,"https://guba.eastmoney.com/news,300750,1542721606.html",2025-04-23,09:40,雨朦胧短线
641,今天买回来了宁德时代和拓普集团，期待大涨。,148,2,"https://guba.eastmoney.com/news,300750,1542704353.html",2025-04-23,09:33,杰克微笑
643,$宁德时代(SZ300750)$,74,0,"https://guba.eastmoney.com/news,300750,1542681929.html",2025-04-23,09:18,股友5331f330h0
644,比亚迪涨停了，什么情况,195,2,"https://guba.eastmoney.com/news,300750,1542680992.html",2025-04-23,09:16,股友5331f330h0
645,中国银行，农业银行，四大银行，全部涨停，创新高了。今年其他股票，都会大跌，只有银,125,2,"https://guba.eastmoney.com/news,300750,1542678025.html",2025-04-23,09:08,只买强势涨停的股
646,资讯宁德时代：连续6日融资净偿还累计8.58亿元（04-22）,52,1,"https://guba.eastmoney.com/news,300750,1542677910.html",2025-04-23,09:08,宁德时代资讯
647,如果分完红了，那么我可以买一点,84,0,"https://guba.eastmoney.com/news,300750,1542676579.html",2025-04-23,09:04,薅港股羊毛的宝总
648,学习一下比亚迪,114,2,"https://guba.eastmoney.com/news,300750,1542673840.html",2025-04-23,08:56,n3472135807619925110
649,资讯A股一季报盘点丨663家上市公司已披露 21家公司净利润超10亿元,854,2,"https://guba.eastmoney.com/news,600941,1542673388.html",2025-04-23,08:54,中国移动资讯
652,垃圾股上天,89,1,"https://guba.eastmoney.com/news,300750,1542665745.html",2025-04-23,08:12,股友5331f330h0
653,资讯【财经早报】600588，筹划港股上市,1939,0,"https://guba.eastmoney.com/news,600588,1542665150.html",2025-04-23,08:07,用友网络资讯
654,多股获机构看好，目标涨幅最大74.41%(4-22),1.1万,26,"https://guba.eastmoney.com/news,603173,1542664239.html",2025-04-23,08:00,数据快报
655,我的分红咋没到账,84,0,"https://guba.eastmoney.com/news,300750,1542663680.html",2025-04-23,07:55,股友T2773178v9
656,股票趋势和机构持仓变化都表明机构减持宁德时代，转而增仓比亚迪。,198,1,"https://guba.eastmoney.com/news,002594,1542657179.html",2025-04-23,06:57,梦想的左岸cq
658,问：宁德时代发行H股窗口期将过，究竟过了吗？回购资金出手在即，宁德时代股价回升有,205,1,"https://guba.eastmoney.com/news,300750,1542653586.html",2025-04-23,06:04,东财网友1556513264824968
659,资讯车网互动规模化应用再提速,372,0,"https://guba.eastmoney.com/news,hk02238,1542653282.html",2025-04-23,05:54,广汽集团资讯
660,资讯超越宁德和茅台 港股腾讯首次成为公募基金第一重仓股,2.1万,17,"https://guba.eastmoney.com/news,hk00700,1542649993.html",2025-04-23,03:31,腾讯控股资讯
661,资讯持仓 | 基金整体仓位提升 腾讯控股登顶 贵州茅台重返“领奖台”,1.1万,3,"https://guba.eastmoney.com/news,hk00700,1542649931.html",2025-04-23,03:28,腾讯控股资讯
662,资讯公募基金一季报收官：主动权益类基金盈利近五年同期最优,3392,6,"https://guba.eastmoney.com/news,300750,1542649408.html",2025-04-23,02:53,宁德时代资讯
663,资讯割草机器人赛道升温 资本助力出海谋变,9016,27,"https://guba.eastmoney.com/news,689009,1542649251.html",2025-04-23,02:46,九号公司-WD资讯
665,真牛！敢抄在山顶上……,463,2,"https://guba.eastmoney.com/news,300750,1542644740.html",2025-04-23,00:45,专做10倍股
666,资讯车网互动“加速跑”：解锁能源新密码 构建未来新生态,667,1,"https://guba.eastmoney.com/news,601238,1542644694.html",2025-04-23,00:44,广汽集团资讯
668,资讯宝马集团董事长齐普策：携手本土先锋企业 以中国速度创新,599,0,"https://guba.eastmoney.com/news,usbaba,1542640044.html",2025-04-22,23:57,阿里巴巴资讯
669,资讯盛弘股份：公司目前暂未与华为及宁德时代在快充方面有合作,860,1,"https://guba.eastmoney.com/news,300750,1542639766.html",2025-04-22,23:54,宁德时代资讯
671,$宁德时代(SZ300750)$,161,0,"https://guba.eastmoney.com/news,300750,1542633980.html",2025-04-22,23:14,股友81rv955975
673,资讯腾讯登顶！公募十大重仓股出炉,9643,4,"https://guba.eastmoney.com/news,hk00700,1542619371.html",2025-04-22,22:04,腾讯控股资讯
674,资讯深市回购增持“刷屏”：4月以来600余家公司发布公告 新增计划金额近500亿元,3247,4,"https://guba.eastmoney.com/news,300750,1542617798.html",2025-04-22,21:57,宁德时代资讯
675,今天分红到帐股价还涨，必须给宁王点,147,0,"https://guba.eastmoney.com/news,300750,1542617226.html",2025-04-22,21:55,n14264262032c900
676,隔夜挂单的渗透率呢？,111,0,"https://guba.eastmoney.com/news,300750,1542617012.html",2025-04-22,21:54,潇洒不羁的范三仟
677,资讯兴全明星基金经理调仓曝光！,6301,7,"https://guba.eastmoney.com/news,002594,1542616213.html",2025-04-22,21:51,比亚迪资讯
678,为啥分红拿自己的钱给自己？,111,0,"https://guba.eastmoney.com/news,300750,1542608803.html",2025-04-22,21:23,第不知多少根韭菜
679,宁王的技术壁垒是极高的，这就如同英伟达苹果那般，在代表未来的某个领域，有些傲视群,144,3,"https://guba.eastmoney.com/news,300750,1542607411.html",2025-04-22,21:18,肃静的安以陌
681,资讯一场新品发布会后，宁德时代市值破万亿！纳新电池年底可量产，或改写行业格局,1466,2,"https://guba.eastmoney.com/news,300750,1542602946.html",2025-04-22,21:00,宁德时代资讯
682,243遥遥无期啊,121,1,"https://guba.eastmoney.com/news,300750,1542599255.html",2025-04-22,20:45,基民VvLzjx
684,七十万追五涨停四川电力600644还是四川能源600674呀？,129,2,"https://guba.eastmoney.com/news,300750,1542585224.html",2025-04-22,19:51,三凡诗和远方
686,比亚迪高送转能不能带带宁王,120,0,"https://guba.eastmoney.com/news,300750,1542583330.html",2025-04-22,19:44,考拉价值精选
688,资讯万亿“宁王”，吐故“钠”新,1461,9,"https://guba.eastmoney.com/news,300750,1542579358.html",2025-04-22,19:26,宁德时代资讯
690,宁德钠业，或者叫宁德盐业，好好做你的钠电池！人往高处走，水往低处流！赣锋固态40,556,10,"https://guba.eastmoney.com/news,300750,1542572233.html",2025-04-22,18:52,活力的梅欣儿
691,资讯基金一季报出炉！公募重仓股TOP50一览,7.9万,111,"https://guba.eastmoney.com/news,300750,1542567694.html",2025-04-22,18:32,宁德时代资讯
692,买买买,94,0,"https://guba.eastmoney.com/news,300750,1542566569.html",2025-04-22,18:27,n671613750055940
693,坚定换002688,106,0,"https://guba.eastmoney.com/news,300750,1542564737.html",2025-04-22,18:19,财源大展de裘千仞
694,不是因为关税战买不到这个价。,111,0,"https://guba.eastmoney.com/news,300750,1542563062.html",2025-04-22,18:11,念桥野草
695,什么时候港股上市啊，对A有没有影响,109,0,"https://guba.eastmoney.com/news,300750,1542557413.html",2025-04-22,17:46,股友C13r782099
696,充电10分钟1000度的电池量产了吧,99,0,"https://guba.eastmoney.com/news,300750,1542556822.html",2025-04-22,17:43,北极企鹅爱美丽
698,资讯动力电池行业竞速超充续航,630,3,"https://guba.eastmoney.com/news,300750,1542554002.html",2025-04-22,17:32,宁德时代资讯
699,分红之后可以增持了吧,113,0,"https://guba.eastmoney.com/news,300750,1542553030.html",2025-04-22,17:27,乐观的余卓婷
700,中信证券维持宁德时代买入评级 目标价355元,169,0,"https://guba.eastmoney.com/news,300750,1542550997.html",2025-04-22,17:19,公司研报提示
701,逆向思维看多中科云网利空出尽是利好！！割肉地板的人哭爹喊娘乞讨筹码,303,1,"https://guba.eastmoney.com/news,002306,1542550219.html",2025-04-22,17:16,一朵红色的玫瑰花
702,资讯坚守红利却不敌基准 风格稳定大于短期涨跌？基金一季报大透视,1.6万,42,"https://guba.eastmoney.com/news,hk01378,1542548925.html",2025-04-22,17:11,中国宏桥资讯
703,安全是最大的豪华，宁王抢先豪华宝座王位,117,1,"https://guba.eastmoney.com/news,300750,1542546668.html",2025-04-22,17:02,股友066211O17m
704,电池界的核弹，牛,106,0,"https://guba.eastmoney.com/news,300750,1542545559.html",2025-04-22,16:58,细心的岁月静好
706,资讯固态电池发展仍在早期阶段，业内：2035年渗透率或达10%,5593,39,"https://guba.eastmoney.com/news,300750,1542542573.html",2025-04-22,16:47,宁德时代资讯
707,资讯打破单一路线技术边界 宁德时代发布双核架构电池产品,341,0,"https://guba.eastmoney.com/news,300750,1542540465.html",2025-04-22,16:40,宁德时代资讯
708,资讯“世界最速四门量产车”的电池密码：达成“不可能三角”,3030,9,"https://guba.eastmoney.com/news,300750,1542537403.html",2025-04-22,16:27,宁德时代资讯
709,最近美债波动大,221,0,"https://guba.eastmoney.com/news,of001605,1542534566.html",2025-04-22,16:14,风行万里333
710,资讯富国基金范妍：3月份陆续加仓重卡和钢铁,1702,1,"https://guba.eastmoney.com/news,300750,1542534316.html",2025-04-22,16:13,宁德时代资讯
711,供应链危机，此起彼伏！莫谓言之不预！尤其是头部企业！！！,105,0,"https://guba.eastmoney.com/news,300750,1542530910.html",2025-04-22,15:58,南墙投资
713,道氏技术走势太稳了，今天放量再次上涨，3红兵的K线图，煞是好看！作为固态电池、A,198,1,"https://guba.eastmoney.com/news,300409,1542528884.html",2025-04-22,15:49,麓山老翁
714,资讯泉果基金刚登峰：地产行业有望开始边际改善,1992,0,"https://guba.eastmoney.com/news,002475,1542520923.html",2025-04-22,15:25,立讯精密资讯
715,资讯2025上海车展前瞻：超百款新车首发，近千家公司参展，智驾供应商走到“台前”,4726,13,"https://guba.eastmoney.com/news,hk01810,1542520922.html",2025-04-22,15:25,小米集团-W资讯
716,资讯泉果旭源赵诣：关注AI方向及困境反转机会,5987,6,"https://guba.eastmoney.com/news,300750,1542520642.html",2025-04-22,15:24,宁德时代资讯
717,资讯泉果基金孙伟：经济复苏信号集聚 发展内需重要性凸显,3766,7,"https://guba.eastmoney.com/news,hk00700,1542520410.html",2025-04-22,15:23,腾讯控股资讯
718,已经炒作过一轮，后面除了下跌没有第二条路可走了。,65,1,"https://guba.eastmoney.com/news,300750,1542518969.html",2025-04-22,15:19,孤山松子
720,"今天闪崩又重出江湖，通策医疗尾盘闪崩，一天一个大白马，熟悉的配方,演了五年了，苦",106,0,"https://guba.eastmoney.com/news,300750,1542517413.html",2025-04-22,15:14,欧阳阿玛
721,资讯罕见！ETF更换跟踪指数 什么情况？,9523,42,"https://guba.eastmoney.com/news,300750,1542516823.html",2025-04-22,15:13,宁德时代资讯
722,五一前将站上２６６,107,0,"https://guba.eastmoney.com/news,300750,1542504525.html",2025-04-22,14:55,阿是神
723,资讯宁德时代首届超级科技日 释放这些信号|聚焦,586,1,"https://guba.eastmoney.com/news,300750,1542502451.html",2025-04-22,14:53,宁德时代资讯
724,115见,120,1,"https://guba.eastmoney.com/news,300750,1542501981.html",2025-04-22,14:53,湖北宋宇飞
725,今天主力做空的意愿并不强烈，说明短期的主动抛压大概率不大了。叠加回购和大资金红利,234,5,"https://guba.eastmoney.com/news,300750,1542499250.html",2025-04-22,14:50,肃静的安以陌
726,很多人一直说价值影响价格，而现在是利用价格来影响价值无论现在的牛市还是房地产都是,171,0,"https://guba.eastmoney.com/news,300750,1542497931.html",2025-04-22,14:49,大盘没我帅
727,缺德时代涨跌都不影响创业板跌,103,1,"https://guba.eastmoney.com/news,300750,1542496808.html",2025-04-22,14:48,sz2676
728,打算再买点,118,2,"https://guba.eastmoney.com/news,300750,1542495612.html",2025-04-22,14:47,看看3333
729,还是你最硬！！！,80,0,"https://guba.eastmoney.com/news,300750,1542491054.html",2025-04-22,14:42,股友Y2q1620717
730,资讯首次量产钠动力电池，宁德时代计划12月出货,983,7,"https://guba.eastmoney.com/news,300750,1542488474.html",2025-04-22,14:40,宁德时代资讯
731,资讯钠电加速“多核时代”到来、不会为了超充牺牲安全……宁德时代高管回应钠离子电池等问题,836,3,"https://guba.eastmoney.com/news,300750,1542488314.html",2025-04-22,14:40,宁德时代资讯
732,五一前每天最后半小时猛回购效果最好,91,0,"https://guba.eastmoney.com/news,300750,1542485765.html",2025-04-22,14:37,阿是神
733,分红什么时候到账啊？我感觉没有到呢,210,5,"https://guba.eastmoney.com/news,300750,1542477097.html",2025-04-22,14:28,一花一世界1
734,除权日依然那么强势，缺口必破！立帖为证！,98,0,"https://guba.eastmoney.com/news,300750,1542467236.html",2025-04-22,14:17,股友n066635X36
735,填权啦,92,0,"https://guba.eastmoney.com/news,300750,1542461280.html",2025-04-22,14:10,救市观音
736,资讯宁德时代带着王炸电池来了,3282,8,"https://guba.eastmoney.com/news,300750,1542443671.html",2025-04-22,13:51,宁德时代资讯
737,强强强！除权都能涨,162,1,"https://guba.eastmoney.com/news,300750,1542441477.html",2025-04-22,13:49,股友cgczgt
739,传艺科技,75,0,"https://guba.eastmoney.com/news,300750,1542439511.html",2025-04-22,13:47,股友67L05632w9
740,宁王新品上市都拉不起来，市均认可吗,97,0,"https://guba.eastmoney.com/news,300750,1542432461.html",2025-04-22,13:39,股友066211O17m
741,昨天331买的今天多少钱算赚钱啊有低仓怎么不明白了有大神告诉我一下吗,290,3,"https://guba.eastmoney.com/news,300750,1542431145.html",2025-04-22,13:38,股友28W773067Z
742,补个缺口有那么难吗？都分红结束了,86,0,"https://guba.eastmoney.com/news,300750,1542430975.html",2025-04-22,13:37,股友v3Fy9N
743,人工智能龙头股缩量上涨继续上涨,170,1,"https://guba.eastmoney.com/news,002306,1542420002.html",2025-04-22,13:26,一朵红色的玫瑰花
744,加油啊收盘230,135,3,"https://guba.eastmoney.com/news,300750,1542412931.html",2025-04-22,13:18,股友720Z38050c
746,华泰证券维持宁德时代买入评级 目标价314.49元,126,1,"https://guba.eastmoney.com/news,300750,1542407537.html",2025-04-22,13:12,公司研报提示
747,以后宁德时代改名为宁德钠业，或者宁德盐业？？？你喜欢哪一个？,229,3,"https://guba.eastmoney.com/news,300750,1542402436.html",2025-04-22,13:06,活力的梅欣儿
748,资讯宁德时代在长春成立科技公司 含集中式快速充电站业务,457,4,"https://guba.eastmoney.com/news,300750,1542387316.html",2025-04-22,12:20,宁德时代资讯
749,分红后你们的持股成本变了吗？我记得之前都有减去分红的为什么这次持股成本没变？,253,5,"https://guba.eastmoney.com/news,300750,1542383654.html",2025-04-22,12:05,greatholly1469
750,碳酸锂价格上升的时候，宁德就是下降趋势了吧,95,1,"https://guba.eastmoney.com/news,300750,1542380734.html",2025-04-22,11:54,卡皮巴拉LaBuBu
751,吹牛大王,98,3,"https://guba.eastmoney.com/news,300750,1542380686.html",2025-04-22,11:54,冀R7T283
753,太拉,81,0,"https://guba.eastmoney.com/news,300750,1542371568.html",2025-04-22,11:29,股友FluTAQ
754,208等你,75,0,"https://guba.eastmoney.com/news,300750,1542365447.html",2025-04-22,11:22,股友BNFpQY
755,资讯宁德时代旗下时代电服在长春成立新公司,386,0,"https://guba.eastmoney.com/news,300750,1542362119.html",2025-04-22,11:19,宁德时代资讯
756,昨天居然红利入账了，我还不知道发生了什么，能解释一下吗,488,7,"https://guba.eastmoney.com/news,300750,1542359196.html",2025-04-22,11:16,吃毒苹果的小红帽
