_id,post_title,post_view,comment_num,post_url,post_date,post_time,post_author
5199,明天必然一根子，这波极速回调会到3500,209,0,"https://guba.eastmoney.com/news,zssh000300,1467706000.html",2024-10-08,16:06,北京骨圣
5200,明天必然暴跌,415,3,"https://guba.eastmoney.com/news,zssh000300,1467694983.html",2024-10-08,15:39,北京骨圣
5201,明天新开户的是买不了300的券商股的，现在10cm的性价比更高。中航产融，军工+,1846,4,"https://guba.eastmoney.com/news,600705,1467672097.html",2024-10-08,14:59,M总有点好玩儿
5202,交银债基债利配置的债基种类挺多的，而且都是优质债基，业绩非常稳定，不知道买啥的可,266,1,"https://guba.eastmoney.com/news,zssh000300,1467591357.html",2024-10-08,13:52,孤酒心醉人
5203,要是这次还是快速割韭菜，股市彻底玩完，再也没有人玩了,398,1,"https://guba.eastmoney.com/news,zssh000300,1467587141.html",2024-10-08,13:49,热带雨林98765
5204,几天赚了20多万。开盘全清。10年一遇大行情。剩下发财。我在等10年,1072,9,"https://guba.eastmoney.com/news,zssh000300,1467569348.html",2024-10-08,13:34,基民1jqfdh
5205,谁说看了大蓝进来的[想一下][想一下][想一下][想一下],400,2,"https://guba.eastmoney.com/news,zssh000300,1467564853.html",2024-10-08,13:31,一个阶段
5206,我已经闻到了淡淡的牛味，这句话是谁说的？[捂脸][捂脸][捂脸],292,0,"https://guba.eastmoney.com/news,zssh000300,1467560247.html",2024-10-08,13:27,尔等皆是蝼蚁
5207,最近债市不太行，这只抗跌，前几天我手里其他的丢蛋，丢得我心疼，就这只丢的少点，不,273,1,"https://guba.eastmoney.com/news,zssh000300,1467533127.html",2024-10-08,13:06,听闻_爱情十有九悲
5209,真是活久见，半天快赶上一天的成交量，下午继续表演，成交量直奔四万亿，真有不怕死的,294,0,"https://guba.eastmoney.com/news,zssh000300,1467502710.html",2024-10-08,12:12,股友0DCLdi
5210,交银指数星球近期的业绩真是让人刮目相看，我跟投了，相信这股业绩的东风能助力我的投,276,0,"https://guba.eastmoney.com/news,zssh000300,1467486707.html",2024-10-08,11:33,DJ一晃就老了
5211,高盛押的白酒股还没跑，至少再涨10%。,339,0,"https://guba.eastmoney.com/news,zssh000300,1467482045.html",2024-10-08,11:27,AAAAA冷血股王
5212,最好七倍杠杠，一日破产了，现在中信都不敢押空了！,180,0,"https://guba.eastmoney.com/news,zssh000300,1467480049.html",2024-10-08,11:26,AAAAA冷血股王
5213,太悲伤了，还是，只要有量，就会有价！,254,0,"https://guba.eastmoney.com/news,zssh000300,1467478660.html",2024-10-08,11:25,AAAAA冷血股王
5214,洗盘如此暴力，振幅300点了,177,0,"https://guba.eastmoney.com/news,zssh000300,1467471244.html",2024-10-08,11:19,股友lN37569651
5215,就成交量来看，是达标的，一小时光上海八千多亿了。天量天价，如果后续量能超不过今天,855,3,"https://guba.eastmoney.com/news,zssh000300,1467416637.html",2024-10-08,10:44,换谁都是三万点
5216,收割收割[大笑],228,0,"https://guba.eastmoney.com/news,zssh000300,1467399655.html",2024-10-08,10:38,小白123654
5217,这情况今天看来是要绿了，老毛病一如既往的拉胯,257,0,"https://guba.eastmoney.com/news,zssh000300,1467399406.html",2024-10-08,10:38,KKL卡卡
5219,这走势会不会吓退明天进场的韭菜,279,0,"https://guba.eastmoney.com/news,zssh000300,1467345201.html",2024-10-08,10:25,看不懂的皆为利空
5220,买期权没有把握好才赚一点向大家汇报一下,387,4,"https://guba.eastmoney.com/news,zssh000300,1467319999.html",2024-10-08,10:13,股友5h36269X90
5221,4000点以下看多,230,0,"https://guba.eastmoney.com/news,zssh000300,1467301842.html",2024-10-08,10:05,杰森富
5222,主力疯狂跑,133,0,"https://guba.eastmoney.com/news,zssh000300,1467294114.html",2024-10-08,10:02,悠闲的戚羽君1
5223,开始收兵,111,0,"https://guba.eastmoney.com/news,zssh000300,1467292263.html",2024-10-08,10:01,国服皮卡丘
5224,缺口必补,114,0,"https://guba.eastmoney.com/news,zssh000300,1467291699.html",2024-10-08,10:01,小市值和低估值
5225,今天全部高位套牢,735,2,"https://guba.eastmoney.com/news,zssh000300,1467275120.html",2024-10-08,09:53,xboom12
5226,所有股民都赚钱，人造牛市确实很牛！,204,1,"https://guba.eastmoney.com/news,zssh000300,1467258356.html",2024-10-08,09:46,MLBZ123456
5227,加油，我相信a股的尿性,358,0,"https://guba.eastmoney.com/news,zssh000300,1467234170.html",2024-10-08,09:39,最伟大的时代
5229,股票继续休长假，开盘就下班了,395,0,"https://guba.eastmoney.com/news,zssh000300,1467204773.html",2024-10-08,09:27,股友9rU8390253
5230,今天一字板封死我们瞧瞧[大笑],390,1,"https://guba.eastmoney.com/news,zssh000300,1467204287.html",2024-10-08,09:26,小白123654
5231,证券公司国庆休8天，原地下班。,358,0,"https://guba.eastmoney.com/news,zssh000300,1467186526.html",2024-10-08,09:22,看不懂的皆为利空
5233,300指数很早之前就说了九月份见底，不过这么快速、猛烈的上涨活久见了。第一阶段的,418,0,"https://guba.eastmoney.com/news,zssh000300,1467170845.html",2024-10-08,08:30,期海一瓢羹
5234,在这种情况下，股指期货灵活还是有优势,416,3,"https://guba.eastmoney.com/news,zssh000300,1467169758.html",2024-10-08,08:23,期行有道
5235,外盘国庆期间沪深300的涨幅是23%,479,4,"https://guba.eastmoney.com/news,zssh000300,1467169621.html",2024-10-08,08:22,芭蕾特
5237,等了，真的疯了，外围两倍做多沪深300已经疯了，以及三度高开了，节假日的涨幅就是,452,4,"https://guba.eastmoney.com/news,zssh000300,1467155951.html",2024-10-08,03:10,静璱
5238,疯了，疯了，晚上做美股，两倍做多沪深300已经爆了，A股不疯都对不起外围行情,283,0,"https://guba.eastmoney.com/news,zssh000300,1467155918.html",2024-10-08,03:08,静璱
5239,格局小了,124,0,"https://guba.eastmoney.com/news,zssh000300,1467137518.html",2024-10-07,22:11,股迷76357
5240,人人看券商，券商开市必分化，大部回落，先暴拉小盘股，而后科技，再后其它，等到最后,203,0,"https://guba.eastmoney.com/news,zssh000300,1467128540.html",2024-10-07,21:08,专心得巨蟹座
5241,4215到顶，最后的狂欢,374,3,"https://guba.eastmoney.com/news,zssh000300,1467122641.html",2024-10-07,20:24,左右互搏技术
5243,朋友们集中力量打爆空头，让他们把之前十年做空赚的钱都赔进去。,174,2,"https://guba.eastmoney.com/news,zssh000300,1467113373.html",2024-10-07,19:02,CS八一中路
5246,还有15个点涨幅这波,214,0,"https://guba.eastmoney.com/news,zssh000300,1467109759.html",2024-10-07,18:24,Young2468
5248,现在左右为难，踏空的怕踏空进不去，进场的怕又被收割，这个国庆股民们是不是左右为难,236,0,"https://guba.eastmoney.com/news,zssh000300,1467087420.html",2024-10-07,15:22,信号弹123
5249,[哭],132,0,"https://guba.eastmoney.com/news,zssh000300,1467084425.html",2024-10-07,14:56,确保本金安全第一
5251,这次是90后和00后的时代了。,344,2,"https://guba.eastmoney.com/news,zssh000300,1467062438.html",2024-10-07,11:27,Mc很耐心
5252,外资就喜欢这样涨，快进快出,250,0,"https://guba.eastmoney.com/news,zssh000300,1467061754.html",2024-10-07,11:22,股友775wa55350
5254,近日，华尔街资深策略分析师杰夫·德格拉夫在接受采访时表示，中国牛市刚刚开始，买入,473,1,"https://guba.eastmoney.com/news,zssh000300,1467035083.html",2024-10-07,07:12,股友05e03208W8
5256,全网推演都说8-9号涨停买不到，新股民会追,572,1,"https://guba.eastmoney.com/news,zssh000300,1467008376.html",2024-10-06,18:17,巴巴宝宝
5258,请教大家一下，开盘一字板抢不到的话，可以当天买对应的场外基金吗，这样是就是一定可,482,2,"https://guba.eastmoney.com/news,zssh000300,1466994548.html",2024-10-06,14:02,有幽默感的唐源17
5259,谁可以告诉我，如果预计股票下跌和大涨，如何开盘最快卖出和买入。实际情况是，你点击,615,7,"https://guba.eastmoney.com/news,zssh000300,1466988788.html",2024-10-06,12:03,有幽默感的唐源17
5260,超级主力开出猜猜乐7933特等奖-国庆收藏版9/18号超级主力终于拿出大手笔，开,290,0,"https://guba.eastmoney.com/news,zssh000300,1466985814.html",2024-10-06,11:07,儒释道财神
5261,怎么看ETF的溢价率？高手教我一下,363,1,"https://guba.eastmoney.com/news,zssh000300,1466979922.html",2024-10-06,09:33,中签之霸
5262,新股民必看！@证券时报 @泡财经APP @私募排排网,688,1,"https://guba.eastmoney.com/news,300106,1466965993.html",2024-10-05,23:46,宜臻談股論市
5264,怎么做空沪深300.？,869,7,"https://guba.eastmoney.com/news,zssh000300,1466945968.html",2024-10-05,16:09,珍爱血汗钱
5265,5178叫杠杆牛，那么这次叫什么,3819,3,"https://guba.eastmoney.com/news,zssh000300,1466937782.html",2024-10-05,12:31,CS八一中路
5267,以前银行是半个房地产商，下一步银行是股市的股东！,355,0,"https://guba.eastmoney.com/news,zssh000300,1466882682.html",2024-10-04,14:52,沪ZGZTZFYLXLSY299
5269,8号石油券商涨停把大盘拉8个点股指期货空头爆仓！,272,2,"https://guba.eastmoney.com/news,zssh000300,1466860330.html",2024-10-04,10:23,超级成长为皇
5270,离开A股太长时间了，搞得我也忘记了节假日是不能转账的，还去找人家客服询问情况，才,346,0,"https://guba.eastmoney.com/news,zssh000300,1466855905.html",2024-10-04,09:40,尔等皆是蝼蚁
5271,沪深300怎么买？,788,3,"https://guba.eastmoney.com/news,zssh000300,1466836915.html",2024-10-03,22:07,股友6L89P57502
5272,讲个数据，上周暴涨，加杠杆资金其实不多两融余额1.45万亿，还没恢复到今年4月，,1662,4,"https://guba.eastmoney.com/news,zssh000300,1466832181.html",2024-10-03,20:47,真假神一
5273,这个能行吗？,345,0,"https://guba.eastmoney.com/news,zssh000300,1466785430.html",2024-10-03,09:24,股友6050222Hl5
5274,说实在的，大部分人在牛市不一定能跑赢指数呢。这一轮我要重仓指数，杠杆也要上，比个,880,6,"https://guba.eastmoney.com/news,zssh000300,1466762234.html",2024-10-02,22:07,恒指纳指沪深300
5275,#复盘记录##股市怎么看#年化收益率+20.74%vs沪深300-3.99%20,462,0,"https://guba.eastmoney.com/news,zssh000300,1466759741.html",2024-10-02,21:41,佳银投资
5276,干就完了，上证4000左右再下车,846,5,"https://guba.eastmoney.com/news,zssh000001,1466757465.html",2024-10-02,21:11,恐惧与贪婪918
5277,港股有个股今天升了十倍，A股马上开市可以吗？,527,0,"https://guba.eastmoney.com/news,zssh000001,1466743488.html",2024-10-02,17:46,承曦先生
5278,香港交易的沪深300ETF今天涨了11个点，最高15点多，创业板ETF涨了22个,445,0,"https://guba.eastmoney.com/news,zssh000300,1466742507.html",2024-10-02,17:31,东兰溪北
5279,大神们，大佬们，企业家们，华信国际亏套五年了，华信二字值钱，来牛市几时回本解套码,368,0,"https://guba.eastmoney.com/news,zssh000300,1466708570.html",2024-10-02,11:46,账户已注销
5280,宝贝们羡慕吗，今天早上融资杀入,395,0,"https://guba.eastmoney.com/news,zssh000300,1466693361.html",2024-10-02,10:30,永远有钱
5282,一夜之间全世界都变了。前几天贝莱德还痛批中国股市，说以后再也不来了；高盛也说中国,504,0,"https://guba.eastmoney.com/news,zssh000001,1466662124.html",2024-10-01,22:41,紫金大鹏
5283,5000点的时候，人潮会汹涌而来。势不可挡。高呼万点不是梦。3500点的时候会吸,481,0,"https://guba.eastmoney.com/news,zssh000300,1466650916.html",2024-10-01,19:57,趋势投资趋势投
5285,疯牛，牛市，华信国际亏套五年了，来一次机会吧,366,0,"https://guba.eastmoney.com/news,zssh000300,1466638162.html",2024-10-01,16:07,账户已注销
5286,2024年3季度盘点：实现收益率16.87%。,417,0,"https://guba.eastmoney.com/news,zssh000300,1466633225.html",2024-10-01,14:44,x采姑凉的老蘑菇
5287,怎么才能买？,613,4,"https://guba.eastmoney.com/news,zssh000300,1466609589.html",2024-10-01,08:55,有毅力的魏赫10
5288,这沪深300基金离最高点还差1000多点，还有30％的涨幅，无需恐高，我是涨到5,533,1,"https://guba.eastmoney.com/news,zssh000300,1466595935.html",2024-10-01,05:13,股友82682l9v23
5289,这轮股市行情你的预期有多高？,2980,19,"https://guba.eastmoney.com/news,zssh000300,1466562174.html",2024-09-30,21:47,ADU10885188
5290,节后可能：1，稍微低开、逐步高走，收小阳，最是健康，后续可期；2，大幅高开、逐步,587,0,"https://guba.eastmoney.com/news,zssh000001,1466556447.html",2024-09-30,21:21,Andy的笔记
5293,指数周涨幅8.48%，而活跃资金全周流入增幅27.85%。9月指数涨20.97%,442,0,"https://guba.eastmoney.com/news,zssh000300,1466512458.html",2024-09-30,17:41,古中先nsq
5296,T0 OR T1,283,0,"https://guba.eastmoney.com/news,zssh000300,1466488480.html",2024-09-30,16:10,陈风破浪终会有
5297,懂了么？,200,0,"https://guba.eastmoney.com/news,zssh000001,1466485733.html",2024-09-30,16:01,星籁歌姬Seraphine
5298,交银理财加以其独特的投资策略，将资金主要投资于收益率具有竞争力的债券，旨在实现资,289,0,"https://guba.eastmoney.com/news,zssh000300,1466484080.html",2024-09-30,15:56,唐僧也疯狂
5299,$沪深300(SH000300)$,148,0,"https://guba.eastmoney.com/news,zssh000300,1466480845.html",2024-09-30,15:50,一只小麻雀
5300,近年以来权益市场磨底，虽然本轮反弹推动市场快速上行，但市场估值仍然位于底部区域，,249,0,"https://guba.eastmoney.com/news,zssh000300,1466472274.html",2024-09-30,15:29,北方的春天开不出南方的花
5301,2024年9月30日，大A依然强势，今日买入13.5万元银河，3个红包共计69.,303,0,"https://guba.eastmoney.com/news,zssh000300,1466441667.html",2024-09-30,14:46,换谁都是三万点
5302,牛速回归，先买一点159593，等着吃大肉,231,0,"https://guba.eastmoney.com/news,zssh000300,1466434169.html",2024-09-30,14:39,股友1295R88L02
5303,我要疯掉了,196,1,"https://guba.eastmoney.com/news,zssh000300,1466405121.html",2024-09-30,14:20,掌中宝
5304,之前看说要反弹买了一点平安的A50，赚了15%了...,243,0,"https://guba.eastmoney.com/news,zssh000300,1466404797.html",2024-09-30,14:20,优雅淡然的瘦子
5305,[大笑]让我们见见大盘涨停，就差一点了，赶快,192,0,"https://guba.eastmoney.com/news,zssh000300,1466396398.html",2024-09-30,14:14,小白123654
5306,看着交银指数星球的业绩一路高歌，我信心满满地跟投，期待这股业绩的强劲势头能继续~,173,0,"https://guba.eastmoney.com/news,zssh000300,1466384799.html",2024-09-30,14:06,电子木鱼
5307,超过7%怎么不熔断,228,1,"https://guba.eastmoney.com/news,zssh000300,1466380592.html",2024-09-30,14:03,疯狂的Mr江
5308,大盘疯涨，到底是谁在卖呀？主力资金居然出去，200多亿，,240,1,"https://guba.eastmoney.com/news,zssh000300,1466367433.html",2024-09-30,13:53,股友0DCLdi
5309,指数奔着涨停走了,158,0,"https://guba.eastmoney.com/news,zssh000300,1466364563.html",2024-09-30,13:51,效果遮蒙者
5310,费率最低的创业板基金找到了，今天发车！,3.3万,109,"https://guba.eastmoney.com/news,of007665,1466364306.html",2024-09-30,13:51,最强1号大脑
5311,指数大涨23%,602,1,"https://guba.eastmoney.com/news,839729,1466355393.html",2024-09-30,13:44,南红牛
5312,暴饮暴食会出问题的,160,1,"https://guba.eastmoney.com/news,zssh000300,1466350030.html",2024-09-30,13:40,敢担当de哈迪斯
5313,买$沪深300ETF(561930)$就可以了,255,0,"https://guba.eastmoney.com/news,sh561930,1466337600.html",2024-09-30,13:31,股友n820911U01
5315,这几个关联ETF涨幅怎么差异那么大，有大神帮忙解释下嘛，谢谢买哪个好,282,1,"https://guba.eastmoney.com/news,zssh000300,1466284463.html",2024-09-30,12:46,基民2855F1d093
5316,全民进入宽基时代了，等节后就把沪深300换成A500,311,0,"https://guba.eastmoney.com/news,zssh000300,1466267403.html",2024-09-30,11:55,股友37U0N83015
5317,今天看来，成交量要破20000亿是肯定的了，这个点位就达到这个量，有意思,312,2,"https://guba.eastmoney.com/news,zssh000300,1466223884.html",2024-09-30,11:05,股友0DCLdi
5318,市场被主力资金玩坏了，跌了大半年，几天拉回来，全球罕见，,667,6,"https://guba.eastmoney.com/news,zssh000300,1466208650.html",2024-09-30,10:54,股友0DCLdi
5319,希望能听进去,674,4,"https://guba.eastmoney.com/news,zssh000300,1466146380.html",2024-09-30,10:14,玖格趋势
5320,满仓的跟空仓的都很急，我想降到八层仓，但我想等等，因为空仓或低仓位的比我更急,229,0,"https://guba.eastmoney.com/news,zssh000300,1466139316.html",2024-09-30,10:10,看不懂的皆为利空
5321,改变命运的机会已经摆在各位面前了，先别谈理性不理性的问题，等我卖了，我会劝大家理,230,0,"https://guba.eastmoney.com/news,zssh000300,1466124693.html",2024-09-30,10:03,看不懂的皆为利空
5322,瞅瞅，请大家自行判断，仅供参考#牛市旗手集体爆发，如何掘金券商股？##股民4天人,239,0,"https://guba.eastmoney.com/news,zssh000300,1466124246.html",2024-09-30,10:02,老贝淘基
5323,韭菜们让我们嗨起来好吗,197,0,"https://guba.eastmoney.com/news,zssh000300,1466121966.html",2024-09-30,10:01,A股甜不甜
5324,所有股票全部换成券商了，哈哈哈，爽,246,0,"https://guba.eastmoney.com/news,zssh000300,1466082234.html",2024-09-30,09:47,杰森富
5325,指数在哪里买啊？能做杆杆吗？,377,8,"https://guba.eastmoney.com/news,zssh000300,1466081221.html",2024-09-30,09:47,米雅和77的小弟
5326,溜了，害怕[呲牙][呲牙][呲牙],190,0,"https://guba.eastmoney.com/news,zssh000300,1466058444.html",2024-09-30,09:39,谦虚的尹博17
5327,跑吧，过了节就是一地鸡毛。,334,2,"https://guba.eastmoney.com/news,zssh000300,1466054986.html",2024-09-30,09:37,堆金大展得梦轩
5328,反弹结束后继续新低,264,0,"https://guba.eastmoney.com/news,zssh000300,1466009427.html",2024-09-30,09:17,最糊涂的就是散户
5329,冲啊[强壮],159,0,"https://guba.eastmoney.com/news,zssh000300,1466007155.html",2024-09-30,09:11,股海毛毛虫
5330,双底，看到6000点,229,0,"https://guba.eastmoney.com/news,zssh000300,1465994967.html",2024-09-30,08:13,凯旋17
5332,牛回速归，坐等亏完,151,0,"https://guba.eastmoney.com/news,zssh000300,1465971103.html",2024-09-29,22:53,一百万100万
5333,明天会低开吗,193,0,"https://guba.eastmoney.com/news,zssh000300,1465971056.html",2024-09-29,22:52,snnuiog88
5334,沪深300是不是要改叫中证A300了，前有中证A50，后有中证A500的。[大笑,607,0,"https://guba.eastmoney.com/news,zssh000300,1465912924.html",2024-09-29,12:59,三思投资
5335,这是上交所出问题后的测试，有多少被压抑的买盘需求大家自己想吧。,270,1,"https://guba.eastmoney.com/news,zssh000300,1465907204.html",2024-09-29,11:59,米亥懒人
5337,看到4800点,303,1,"https://guba.eastmoney.com/news,zssh000300,1465889867.html",2024-09-29,10:07,至若春和景明l
5338,今天模拟测试，这个咋不动呢。,309,1,"https://guba.eastmoney.com/news,zssh000300,1465875866.html",2024-09-29,09:31,日进万贯的韩信
5340,可以空了,121,0,"https://guba.eastmoney.com/news,zssh000300,1465856938.html",2024-09-29,07:36,才望腾达地亚瑟
5341,这波至少到6600,320,1,"https://guba.eastmoney.com/news,zssh000300,1465840172.html",2024-09-28,22:53,股友7gyAtP
5342,从最低点一下子反弹了20%，太猛了。这要上个杠杆不得了。20%*100倍=200,1173,13,"https://guba.eastmoney.com/news,zssh000300,1465835141.html",2024-09-28,21:58,恒指纳指沪深300
5343,节后反弹结束大盘继续新低,693,4,"https://guba.eastmoney.com/news,zssh000300,1465815932.html",2024-09-28,17:59,最糊涂的就是散户
5344,$沪深300(SH000300)$,211,1,"https://guba.eastmoney.com/news,zssh000300,1465809752.html",2024-09-28,16:13,钱氏家族价值投资
5345,暴涨,176,0,"https://guba.eastmoney.com/news,zssh000300,1465809731.html",2024-09-28,16:13,钱氏家族价值投资
5346,如何解释？,1626,12,"https://guba.eastmoney.com/news,sh510300,1465803564.html",2024-09-28,14:28,ADU10885188
5347,[微笑][微笑][微笑][微笑]还没还券的抓紧啊，9月30日最后期限了哦,275,0,"https://guba.eastmoney.com/news,zssh000300,1465801214.html",2024-09-28,13:50,CS八一中路
5348,涨涨涨！涨到五千点！！！,299,0,"https://guba.eastmoney.com/news,zssh000300,1465777519.html",2024-09-28,09:06,酱酱超有钱
5349,踏实拿住了，这一波必须破3400，一定会让涨的让你怀疑人生,510,2,"https://guba.eastmoney.com/news,zssh000300,1465772878.html",2024-09-28,08:11,财流聚能环
5350,周一调一下反到是好事，再硬拉，放假那几天，大A使不上劲，只留港股，怕被做空势力暴,423,1,"https://guba.eastmoney.com/news,zssh000300,1465756142.html",2024-09-27,23:51,换谁都是三万点
5351,指数周涨幅15.70%；活跃资金流入增幅47.35%。在组合利好政策下，资金疯狂,371,0,"https://guba.eastmoney.com/news,zssh000300,1465747590.html",2024-09-27,22:44,古中先nsq
5352,为什么今天那么多公司盘中出现了流动风险，直接没法交易，有谁能给个合理的说法吗,306,1,"https://guba.eastmoney.com/news,zssh000300,1465738455.html",2024-09-27,21:56,普遍又宝贵
5353,应该可以好好过节了吧？,476,1,"https://guba.eastmoney.com/news,zssz899050,1465699016.html",2024-09-27,18:44,承曦先生
5357,欢乐时刻，你是否在场？,1234,11,"https://guba.eastmoney.com/news,zssh000300,1465664019.html",2024-09-27,16:21,ADU10885188
5359,运去金似铁，时来铁如金,183,0,"https://guba.eastmoney.com/news,sh561990,1465642156.html",2024-09-27,15:18,股友I30255k390
5360,九月前瞻兑现上周说本周很刺激结果超预期的刺激好事一件现在都需要降降温好好休息休息,397,1,"https://guba.eastmoney.com/news,gzqh,1465640647.html",2024-09-27,15:15,dishanqian38
5361,天热天干不似秋，百日跌幅一周收。,265,0,"https://guba.eastmoney.com/news,zssh000300,1465636397.html",2024-09-27,15:07,价值升势
5362,我已经闻到了小牛淡淡的香味,157,0,"https://guba.eastmoney.com/news,sh561930,1465635114.html",2024-09-27,15:05,飘扬的鹦鹉
5363,你懂么？,3744,32,"https://guba.eastmoney.com/news,zssh000001,1465629006.html",2024-09-27,14:58,星籁歌姬Seraphine
5365,债基市场产品五花八门的，挑不过来，直接买交银债基债利省点心得了，既方便又省事，虽,239,0,"https://guba.eastmoney.com/news,zssh000300,1465575376.html",2024-09-27,14:13,人靠自己才精彩
5366,如果我是基金经理那我就清盘了，下午的时间,353,3,"https://guba.eastmoney.com/news,zssh000300,1465551673.html",2024-09-27,13:53,大道至箭
5367,风紧扯呼,134,0,"https://guba.eastmoney.com/news,zssh000300,1465544187.html",2024-09-27,13:48,盆满发财de老王
5369,沪深300指数反弹到5.22号高点回落了，看明天情况决定是否清仓,320,2,"https://guba.eastmoney.com/news,zssh000300,1465536922.html",2024-09-27,13:43,展翅高飞0315
5370,完全乱套了，价格满天乱飞，脆弱的大a[滴汗],282,0,"https://guba.eastmoney.com/news,zssh000300,1465499701.html",2024-09-27,13:21,股友WlRuTc
5371,一个星期以前，如果有人告诉我这个星期指数会涨十多个点，我可能会问候一下家里人,289,0,"https://guba.eastmoney.com/news,zssh000300,1465473888.html",2024-09-27,13:07,看不懂的皆为利空
5372,交银理财加凭借其精选的债券组合和专业的风险管理，提供了一个理想的选择，在实现资产,173,0,"https://guba.eastmoney.com/news,zssh000300,1465450721.html",2024-09-27,12:35,撕夜ad
5373,还有两个点的涨幅,207,0,"https://guba.eastmoney.com/news,zssh000300,1465449614.html",2024-09-27,12:32,股友160gD60362
5374,遇事不决沪深300,533,5,"https://guba.eastmoney.com/news,zssh000300,1465442255.html",2024-09-27,12:09,忘记持仓价
5375,感觉这基修复能力蛮强的,165,0,"https://guba.eastmoney.com/news,zssh000300,1465440919.html",2024-09-27,12:06,股友Y617853v83
5376,大反弹而已借机会清仓,520,5,"https://guba.eastmoney.com/news,zssh000300,1465437311.html",2024-09-27,11:56,最糊涂的就是散户
5377,又是暴涨，击鼓传花，一下药就猛，然后嘞，赚了就跑,257,1,"https://guba.eastmoney.com/news,zssh000300,1465422095.html",2024-09-27,11:30,敢担当de哈迪斯
5378,2024年9月27日，大A超强！买入16万元银河，4个红包81.43元。卖28.,214,0,"https://guba.eastmoney.com/news,zssh000300,1465397830.html",2024-09-27,11:16,换谁都是三万点
5379,交银指数星球我已经跟啦，加上近期稳健的业绩，真是在告诉我们：'别人贪婪时我恐慌，,196,1,"https://guba.eastmoney.com/news,zssh000300,1465395030.html",2024-09-27,11:14,苏喂苏喂儿
5380,哈哈哈哈哈哈，上证指数被“干”受不了了[俏皮][俏皮]主机供应商神州数码会不会g,436,1,"https://guba.eastmoney.com/news,zssh000001,1465378722.html",2024-09-27,11:06,承曦先生
5381,股指期货持续上涨，中证500股指期货（IC2410）涨幅扩大至7%。中证1000,285,0,"https://guba.eastmoney.com/news,zssh000300,1465365211.html",2024-09-27,10:59,基赢客
5382,$沪深300(SH000300)$,123,0,"https://guba.eastmoney.com/news,zssh000300,1465338397.html",2024-09-27,10:47,常州老股民
5383,大家都多少钱买的,200,1,"https://guba.eastmoney.com/news,zssh000300,1465321173.html",2024-09-27,10:40,基民GjphGZ
5384,周四国债期货集体回调，债市调整窗口打开？,3.3万,42,"https://guba.eastmoney.com/news,of016110,1465287790.html",2024-09-27,10:25,养个铁公基
5385,踏空一半，好难受。越难受越不能急，越不能用错误去弥补错误。所以老贝坚持等待回调再,844,5,"https://guba.eastmoney.com/news,zssh000300,1465219715.html",2024-09-27,09:49,老贝淘基
5387,早盘时点，发布降准就是关门打空狗的策略意图，持续放大招，全面绞杀空头！！,398,1,"https://guba.eastmoney.com/news,zssh000300,1465149609.html",2024-09-27,09:03,高阳文
5388,估计是假牛市，赚钱的，建议，清仓，跑路,452,5,"https://guba.eastmoney.com/news,zssh000300,1465147126.html",2024-09-27,08:53,一百万100万
5390,外有人民币技术性牛市和美元降息周期大背景，内有强力政策组合拳出台，叠加央妈鼓励回,318,1,"https://guba.eastmoney.com/news,sz159949,1465117813.html",2024-09-27,00:03,高阳文
5391,涨两天，各位专家又开始说大牛市来了。。。。。嗨。每次都这样说，总有一次蒙对吧……,495,3,"https://guba.eastmoney.com/news,zssh000300,1465115597.html",2024-09-26,23:42,趋势交易的大鳄鱼
5392,这套组合拳干得漂亮！,345,0,"https://guba.eastmoney.com/news,zssh000300,1465114861.html",2024-09-26,23:35,Appreciating
5393,做空股指期货的是不是都爆仓了,649,10,"https://guba.eastmoney.com/news,zssh000300,1465060419.html",2024-09-26,19:09,股友6n951n5860
5394,谁懂啊，踏空了，就一个底仓，其他都买了理财。。。。,432,2,"https://guba.eastmoney.com/news,zssh000300,1465059424.html",2024-09-26,19:05,生意多谋de五散人
5395,大盘这么强，大家还会看黄金吗？,314,0,"https://guba.eastmoney.com/news,zssz399006,1465053874.html",2024-09-26,18:38,承曦先生
5398,这种波动率，早早离场是对的,267,0,"https://guba.eastmoney.com/news,zssh000300,1465041012.html",2024-09-26,17:41,我欲成仙子
5399,市场本质就是少数人赚，几天大涨，绝大多数散户估计和我一样，指数回来了，账户资金没,440,4,"https://guba.eastmoney.com/news,zssh000300,1465009060.html",2024-09-26,15:45,股友0DCLdi
5400,节后行情好像蛮值得期待的嘛。这次会不会与众不同呢？#A股收复3000点，后市怎么,425,0,"https://guba.eastmoney.com/news,zssh000300,1464998597.html",2024-09-26,15:19,老贝淘基
5401,最近市场逐步走向正规了，交银指数星球业表现也很让人满意，能抗住下跌，我决定试试看,136,0,"https://guba.eastmoney.com/news,zssh000300,1464997041.html",2024-09-26,15:16,格格不入的你
5402,2024年9月26日，大A强势依旧，卖出18.73万份额银河，9.35万份额天弘,488,8,"https://guba.eastmoney.com/news,zssh000300,1464994550.html",2024-09-26,15:11,换谁都是三万点
5403,挑战6000点新高[大笑][大笑][大笑],336,2,"https://guba.eastmoney.com/news,zssh000300,1464993885.html",2024-09-26,15:10,生命法廷
5404,跌几个月两三天涨回来了。,237,0,"https://guba.eastmoney.com/news,zssh000300,1464991725.html",2024-09-26,15:06,harvestleek
5405,这是疯了吗,163,0,"https://guba.eastmoney.com/news,zssh000300,1464983789.html",2024-09-26,14:58,yi啊啊啊
